# LRD Data from Krishna from Kocevski et al
# Survey: NGDEEP
# The value or p is taken to be 1 for now
# counter   z       M1450   p
  15544     10.10   -14.95  1.00000
  15545     10.15   -20.70  1.00000
  15546     10.15   -20.65  1.00000
  15547     10.15   -20.60  1.00000
  15548     10.15   -20.55  1.00000
  15549     10.15   -20.50  1.00000
  15550     10.15   -20.45  1.00000
  15551     10.15   -20.40  1.00000
  15552     10.15   -20.35  1.00000
  15553     10.15   -20.30  1.00000
  15554     10.15   -20.25  1.00000
  15555     10.15   -20.20  1.00000
  15556     10.15   -20.15  1.00000
  15557     10.15   -20.10  1.00000
  15558     10.15   -20.05  1.00000
  15559     10.15   -20.00  1.00000
  15560     10.15   -19.95  1.00000
  15561     10.15   -19.90  1.00000
  15562     10.15   -19.85  1.00000
  15563     10.15   -19.80  1.00000
  15564     10.15   -19.75  1.00000
  15565     10.15   -19.70  1.00000
  15566     10.15   -19.65  1.00000
  15567     10.15   -19.60  1.00000
  15568     10.15   -19.55  1.00000
  15569     10.15   -19.50  1.00000
  15570     10.15   -19.45  1.00000
  15571     10.15   -19.40  1.00000
  15572     10.15   -19.35  1.00000
  15573     10.15   -19.30  1.00000
  15574     10.15   -19.25  1.00000
  15575     10.15   -19.20  1.00000
  15576     10.15   -19.15  1.00000
  15577     10.15   -19.10  1.00000
  15578     10.15   -19.05  1.00000
  15579     10.15   -19.00  1.00000
  15580     10.15   -18.95  1.00000
  15581     10.15   -18.90  1.00000
  15582     10.15   -18.85  1.00000
  15583     10.15   -18.80  1.00000
  15584     10.15   -18.75  1.00000
  15585     10.15   -18.70  1.00000
  15586     10.15   -18.65  1.00000
  15587     10.15   -18.60  1.00000
  15588     10.15   -18.55  1.00000
  15589     10.15   -18.50  1.00000
  15590     10.15   -18.45  1.00000
  15591     10.15   -18.40  1.00000
  15592     10.15   -18.35  1.00000
  15593     10.15   -18.30  1.00000
  15594     10.15   -18.25  1.00000
  15595     10.15   -18.20  1.00000
  15596     10.15   -18.15  1.00000
  15597     10.15   -18.10  1.00000
  15598     10.15   -18.05  1.00000
  15599     10.15   -18.00  1.00000
  15600     10.15   -17.95  1.00000
  15601     10.15   -17.90  1.00000
  15602     10.15   -17.85  1.00000
  15603     10.15   -17.80  1.00000
  15604     10.15   -17.75  1.00000
  15605     10.15   -17.70  1.00000
  15606     10.15   -17.65  1.00000
  15607     10.15   -17.60  1.00000
  15608     10.15   -17.55  1.00000
  15609     10.15   -17.50  1.00000
  15610     10.15   -17.45  1.00000
  15611     10.15   -17.40  1.00000
  15612     10.15   -17.35  1.00000
  15613     10.15   -17.30  1.00000
  15614     10.15   -17.25  1.00000
  15615     10.15   -17.20  1.00000
  15616     10.15   -17.15  1.00000
  15617     10.15   -17.10  1.00000
  15618     10.15   -17.05  1.00000
  15619     10.15   -17.00  1.00000
  15620     10.15   -16.95  1.00000
  15621     10.15   -16.90  1.00000
  15622     10.15   -16.85  1.00000
  15623     10.15   -16.80  1.00000
  15624     10.15   -16.75  1.00000
  15625     10.15   -16.70  1.00000
  15626     10.15   -16.65  1.00000
  15627     10.15   -16.60  1.00000
  15628     10.15   -16.55  1.00000
  15629     10.15   -16.50  1.00000
  15630     10.15   -16.45  1.00000
  15631     10.15   -16.40  1.00000
  15632     10.15   -16.35  1.00000
  15633     10.15   -16.30  1.00000
  15634     10.15   -16.25  1.00000
  15635     10.15   -16.20  1.00000
  15636     10.15   -16.15  1.00000
  15637     10.15   -16.10  1.00000
  15638     10.15   -16.05  1.00000
  15639     10.15   -16.00  1.00000
  15640     10.15   -15.95  1.00000
  15641     10.15   -15.90  1.00000
  15642     10.15   -15.85  1.00000
  15643     10.15   -15.80  1.00000
  15644     10.15   -15.75  1.00000
  15645     10.15   -15.70  1.00000
  15646     10.15   -15.65  1.00000
  15647     10.15   -15.60  1.00000
  15648     10.15   -15.55  1.00000
  15649     10.15   -15.50  1.00000
  15650     10.15   -15.45  1.00000
  15651     10.15   -15.40  1.00000
  15652     10.15   -15.35  1.00000
  15653     10.15   -15.30  1.00000
  15654     10.15   -15.25  1.00000
  15655     10.15   -15.20  1.00000
  15656     10.15   -15.15  1.00000
  15657     10.15   -15.10  1.00000
  15658     10.15   -15.05  1.00000
  15659     10.15   -15.00  1.00000
  15660     10.15   -14.95  1.00000
  15661     10.20   -20.70  1.00000
  15662     10.20   -20.65  1.00000
  15663     10.20   -20.60  1.00000
  15664     10.20   -20.55  1.00000
  15665     10.20   -20.50  1.00000
  15666     10.20   -20.45  1.00000
  15667     10.20   -20.40  1.00000
  15668     10.20   -20.35  1.00000
  15669     10.20   -20.30  1.00000
  15670     10.20   -20.25  1.00000
  15671     10.20   -20.20  1.00000
  15672     10.20   -20.15  1.00000
  15673     10.20   -20.10  1.00000
  15674     10.20   -20.05  1.00000
  15675     10.20   -20.00  1.00000
  15676     10.20   -19.95  1.00000
  15677     10.20   -19.90  1.00000
  15678     10.20   -19.85  1.00000
  15679     10.20   -19.80  1.00000
  15680     10.20   -19.75  1.00000
  15681     10.20   -19.70  1.00000
  15682     10.20   -19.65  1.00000
  15683     10.20   -19.60  1.00000
  15684     10.20   -19.55  1.00000
  15685     10.20   -19.50  1.00000
  15686     10.20   -19.45  1.00000
  15687     10.20   -19.40  1.00000
  15688     10.20   -19.35  1.00000
  15689     10.20   -19.30  1.00000
  15690     10.20   -19.25  1.00000
  15691     10.20   -19.20  1.00000
  15692     10.20   -19.15  1.00000
  15693     10.20   -19.10  1.00000
  15694     10.20   -19.05  1.00000
  15695     10.20   -19.00  1.00000
  15696     10.20   -18.95  1.00000
  15697     10.20   -18.90  1.00000
  15698     10.20   -18.85  1.00000
  15699     10.20   -18.80  1.00000
  15700     10.20   -18.75  1.00000
  15701     10.20   -18.70  1.00000
  15702     10.20   -18.65  1.00000
  15703     10.20   -18.60  1.00000
  15704     10.20   -18.55  1.00000
  15705     10.20   -18.50  1.00000
  15706     10.20   -18.45  1.00000
  15707     10.20   -18.40  1.00000
  15708     10.20   -18.35  1.00000
  15709     10.20   -18.30  1.00000
  15710     10.20   -18.25  1.00000
  15711     10.20   -18.20  1.00000
  15712     10.20   -18.15  1.00000
  15713     10.20   -18.10  1.00000
  15714     10.20   -18.05  1.00000
  15715     10.20   -18.00  1.00000
  15716     10.20   -17.95  1.00000
  15717     10.20   -17.90  1.00000
  15718     10.20   -17.85  1.00000
  15719     10.20   -17.80  1.00000
  15720     10.20   -17.75  1.00000
  15721     10.20   -17.70  1.00000
  15722     10.20   -17.65  1.00000
  15723     10.20   -17.60  1.00000
  15724     10.20   -17.55  1.00000
  15725     10.20   -17.50  1.00000
  15726     10.20   -17.45  1.00000
  15727     10.20   -17.40  1.00000
  15728     10.20   -17.35  1.00000
  15729     10.20   -17.30  1.00000
  15730     10.20   -17.25  1.00000
  15731     10.20   -17.20  1.00000
  15732     10.20   -17.15  1.00000
  15733     10.20   -17.10  1.00000
  15734     10.20   -17.05  1.00000
  15735     10.20   -17.00  1.00000
  15736     10.20   -16.95  1.00000
  15737     10.20   -16.90  1.00000
  15738     10.20   -16.85  1.00000
  15739     10.20   -16.80  1.00000
  15740     10.20   -16.75  1.00000
  15741     10.20   -16.70  1.00000
  15742     10.20   -16.65  1.00000
  15743     10.20   -16.60  1.00000
  15744     10.20   -16.55  1.00000
  15745     10.20   -16.50  1.00000
  15746     10.20   -16.45  1.00000
  15747     10.20   -16.40  1.00000
  15748     10.20   -16.35  1.00000
  15749     10.20   -16.30  1.00000
  15750     10.20   -16.25  1.00000
  15751     10.20   -16.20  1.00000
  15752     10.20   -16.15  1.00000
  15753     10.20   -16.10  1.00000
  15754     10.20   -16.05  1.00000
  15755     10.20   -16.00  1.00000
  15756     10.20   -15.95  1.00000
  15757     10.20   -15.90  1.00000
  15758     10.20   -15.85  1.00000
  15759     10.20   -15.80  1.00000
  15760     10.20   -15.75  1.00000
  15761     10.20   -15.70  1.00000
  15762     10.20   -15.65  1.00000
  15763     10.20   -15.60  1.00000
  15764     10.20   -15.55  1.00000
  15765     10.20   -15.50  1.00000
  15766     10.20   -15.45  1.00000
  15767     10.20   -15.40  1.00000
  15768     10.20   -15.35  1.00000
  15769     10.20   -15.30  1.00000
  15770     10.20   -15.25  1.00000
  15771     10.20   -15.20  1.00000
  15772     10.20   -15.15  1.00000
  15773     10.20   -15.10  1.00000
  15774     10.20   -15.05  1.00000
  15775     10.20   -15.00  1.00000
  15776     10.20   -14.95  1.00000
  15777     10.25   -20.70  1.00000
  15778     10.25   -20.65  1.00000
  15779     10.25   -20.60  1.00000
  15780     10.25   -20.55  1.00000
  15781     10.25   -20.50  1.00000
  15782     10.25   -20.45  1.00000
  15783     10.25   -20.40  1.00000
  15784     10.25   -20.35  1.00000
  15785     10.25   -20.30  1.00000
  15786     10.25   -20.25  1.00000
  15787     10.25   -20.20  1.00000
  15788     10.25   -20.15  1.00000
  15789     10.25   -20.10  1.00000
  15790     10.25   -20.05  1.00000
  15791     10.25   -20.00  1.00000
  15792     10.25   -19.95  1.00000
  15793     10.25   -19.90  1.00000
  15794     10.25   -19.85  1.00000
  15795     10.25   -19.80  1.00000
  15796     10.25   -19.75  1.00000
  15797     10.25   -19.70  1.00000
  15798     10.25   -19.65  1.00000
  15799     10.25   -19.60  1.00000
  15800     10.25   -19.55  1.00000
  15801     10.25   -19.50  1.00000
  15802     10.25   -19.45  1.00000
  15803     10.25   -19.40  1.00000
  15804     10.25   -19.35  1.00000
  15805     10.25   -19.30  1.00000
  15806     10.25   -19.25  1.00000
  15807     10.25   -19.20  1.00000
  15808     10.25   -19.15  1.00000
  15809     10.25   -19.10  1.00000
  15810     10.25   -19.05  1.00000
  15811     10.25   -19.00  1.00000
  15812     10.25   -18.95  1.00000
  15813     10.25   -18.90  1.00000
  15814     10.25   -18.85  1.00000
  15815     10.25   -18.80  1.00000
  15816     10.25   -18.75  1.00000
  15817     10.25   -18.70  1.00000
  15818     10.25   -18.65  1.00000
  15819     10.25   -18.60  1.00000
  15820     10.25   -18.55  1.00000
  15821     10.25   -18.50  1.00000
  15822     10.25   -18.45  1.00000
  15823     10.25   -18.40  1.00000
  15824     10.25   -18.35  1.00000
  15825     10.25   -18.30  1.00000
  15826     10.25   -18.25  1.00000
  15827     10.25   -18.20  1.00000
  15828     10.25   -18.15  1.00000
  15829     10.25   -18.10  1.00000
  15830     10.25   -18.05  1.00000
  15831     10.25   -18.00  1.00000
  15832     10.25   -17.95  1.00000
  15833     10.25   -17.90  1.00000
  15834     10.25   -17.85  1.00000
  15835     10.25   -17.80  1.00000
  15836     10.25   -17.75  1.00000
  15837     10.25   -17.70  1.00000
  15838     10.25   -17.65  1.00000
  15839     10.25   -17.60  1.00000
  15840     10.25   -17.55  1.00000
  15841     10.25   -17.50  1.00000
  15842     10.25   -17.45  1.00000
  15843     10.25   -17.40  1.00000
  15844     10.25   -17.35  1.00000
  15845     10.25   -17.30  1.00000
  15846     10.25   -17.25  1.00000
  15847     10.25   -17.20  1.00000
  15848     10.25   -17.15  1.00000
  15849     10.25   -17.10  1.00000
  15850     10.25   -17.05  1.00000
  15851     10.25   -17.00  1.00000
  15852     10.25   -16.95  1.00000
  15853     10.25   -16.90  1.00000
  15854     10.25   -16.85  1.00000
  15855     10.25   -16.80  1.00000
  15856     10.25   -16.75  1.00000
  15857     10.25   -16.70  1.00000
  15858     10.25   -16.65  1.00000
  15859     10.25   -16.60  1.00000
  15860     10.25   -16.55  1.00000
  15861     10.25   -16.50  1.00000
  15862     10.25   -16.45  1.00000
  15863     10.25   -16.40  1.00000
  15864     10.25   -16.35  1.00000
  15865     10.25   -16.30  1.00000
  15866     10.25   -16.25  1.00000
  15867     10.25   -16.20  1.00000
  15868     10.25   -16.15  1.00000
  15869     10.25   -16.10  1.00000
  15870     10.25   -16.05  1.00000
  15871     10.25   -16.00  1.00000
  15872     10.25   -15.95  1.00000
  15873     10.25   -15.90  1.00000
  15874     10.25   -15.85  1.00000
  15875     10.25   -15.80  1.00000
  15876     10.25   -15.75  1.00000
  15877     10.25   -15.70  1.00000
  15878     10.25   -15.65  1.00000
  15879     10.25   -15.60  1.00000
  15880     10.25   -15.55  1.00000
  15881     10.25   -15.50  1.00000
  15882     10.25   -15.45  1.00000
  15883     10.25   -15.40  1.00000
  15884     10.25   -15.35  1.00000
  15885     10.25   -15.30  1.00000
  15886     10.25   -15.25  1.00000
  15887     10.25   -15.20  1.00000
  15888     10.25   -15.15  1.00000
  15889     10.25   -15.10  1.00000
  15890     10.25   -15.05  1.00000
  15891     10.25   -15.00  1.00000
  15892     10.25   -14.95  1.00000
  15893     10.30   -20.70  1.00000
  15894     10.30   -20.65  1.00000
  15895     10.30   -20.60  1.00000
  15896     10.30   -20.55  1.00000
  15897     10.30   -20.50  1.00000
  15898     10.30   -20.45  1.00000
  15899     10.30   -20.40  1.00000
  15900     10.30   -20.35  1.00000
  15901     10.30   -20.30  1.00000
  15902     10.30   -20.25  1.00000
  15903     10.30   -20.20  1.00000
  15904     10.30   -20.15  1.00000
  15905     10.30   -20.10  1.00000
  15906     10.30   -20.05  1.00000
  15907     10.30   -20.00  1.00000
  15908     10.30   -19.95  1.00000
  15909     10.30   -19.90  1.00000
  15910     10.30   -19.85  1.00000
  15911     10.30   -19.80  1.00000
  15912     10.30   -19.75  1.00000
  15913     10.30   -19.70  1.00000
  15914     10.30   -19.65  1.00000
  15915     10.30   -19.60  1.00000
  15916     10.30   -19.55  1.00000
  15917     10.30   -19.50  1.00000
  15918     10.30   -19.45  1.00000
  15919     10.30   -19.40  1.00000
  15920     10.30   -19.35  1.00000
  15921     10.30   -19.30  1.00000
  15922     10.30   -19.25  1.00000
  15923     10.30   -19.20  1.00000
  15924     10.30   -19.15  1.00000
  15925     10.30   -19.10  1.00000
  15926     10.30   -19.05  1.00000
  15927     10.30   -19.00  1.00000
  15928     10.30   -18.95  1.00000
  15929     10.30   -18.90  1.00000
  15930     10.30   -18.85  1.00000
  15931     10.30   -18.80  1.00000
  15932     10.30   -18.75  1.00000
  15933     10.30   -18.70  1.00000
  15934     10.30   -18.65  1.00000
  15935     10.30   -18.60  1.00000
  15936     10.30   -18.55  1.00000
  15937     10.30   -18.50  1.00000
  15938     10.30   -18.45  1.00000
  15939     10.30   -18.40  1.00000
  15940     10.30   -18.35  1.00000
  15941     10.30   -18.30  1.00000
  15942     10.30   -18.25  1.00000
  15943     10.30   -18.20  1.00000
  15944     10.30   -18.15  1.00000
  15945     10.30   -18.10  1.00000
  15946     10.30   -18.05  1.00000
  15947     10.30   -18.00  1.00000
  15948     10.30   -17.95  1.00000
  15949     10.30   -17.90  1.00000
  15950     10.30   -17.85  1.00000
  15951     10.30   -17.80  1.00000
  15952     10.30   -17.75  1.00000
  15953     10.30   -17.70  1.00000
  15954     10.30   -17.65  1.00000
  15955     10.30   -17.60  1.00000
  15956     10.30   -17.55  1.00000
  15957     10.30   -17.50  1.00000
  15958     10.30   -17.45  1.00000
  15959     10.30   -17.40  1.00000
  15960     10.30   -17.35  1.00000
  15961     10.30   -17.30  1.00000
  15962     10.30   -17.25  1.00000
  15963     10.30   -17.20  1.00000
  15964     10.30   -17.15  1.00000
  15965     10.30   -17.10  1.00000
  15966     10.30   -17.05  1.00000
  15967     10.30   -17.00  1.00000
  15968     10.30   -16.95  1.00000
  15969     10.30   -16.90  1.00000
  15970     10.30   -16.85  1.00000
  15971     10.30   -16.80  1.00000
  15972     10.30   -16.75  1.00000
  15973     10.30   -16.70  1.00000
  15974     10.30   -16.65  1.00000
  15975     10.30   -16.60  1.00000
  15976     10.30   -16.55  1.00000
  15977     10.30   -16.50  1.00000
  15978     10.30   -16.45  1.00000
  15979     10.30   -16.40  1.00000
  15980     10.30   -16.35  1.00000
  15981     10.30   -16.30  1.00000
  15982     10.30   -16.25  1.00000
  15983     10.30   -16.20  1.00000
  15984     10.30   -16.15  1.00000
  15985     10.30   -16.10  1.00000
  15986     10.30   -16.05  1.00000
  15987     10.30   -16.00  1.00000
  15988     10.30   -15.95  1.00000
  15989     10.30   -15.90  1.00000
  15990     10.30   -15.85  1.00000
  15991     10.30   -15.80  1.00000
  15992     10.30   -15.75  1.00000
  15993     10.30   -15.70  1.00000
  15994     10.30   -15.65  1.00000
  15995     10.30   -15.60  1.00000
  15996     10.30   -15.55  1.00000
  15997     10.30   -15.50  1.00000
  15998     10.30   -15.45  1.00000
  15999     10.30   -15.40  1.00000
  16000     10.30   -15.35  1.00000
  16001     10.30   -15.30  1.00000
  16002     10.30   -15.25  1.00000
  16003     10.30   -15.20  1.00000
  16004     10.30   -15.15  1.00000
  16005     10.30   -15.10  1.00000
  16006     10.30   -15.05  1.00000
  16007     10.30   -15.00  1.00000
  16008     10.30   -14.95  1.00000
  16009     10.35   -20.70  1.00000
  16010     10.35   -20.65  1.00000
  16011     10.35   -20.60  1.00000
  16012     10.35   -20.55  1.00000
  16013     10.35   -20.50  1.00000
  16014     10.35   -20.45  1.00000
  16015     10.35   -20.40  1.00000
  16016     10.35   -20.35  1.00000
  16017     10.35   -20.30  1.00000
  16018     10.35   -20.25  1.00000
  16019     10.35   -20.20  1.00000
