# LRD Data from Krishna from Kocevski et al
# Survey: CEERS
# The value or p is taken to be 1 for now
# counter   z       M1450   p
  24774     11.05   -20.77  1.00000
  24775     11.05   -20.72  1.00000
  24776     11.05   -20.67  1.00000
  24777     11.05   -20.62  1.00000
  24778     11.05   -20.57  1.00000
  24779     11.05   -20.52  1.00000
  24780     11.05   -20.47  1.00000
  24781     11.05   -20.42  1.00000
  24782     11.05   -20.37  1.00000
  24783     11.05   -20.32  1.00000
  24784     11.05   -20.27  1.00000
  24785     11.05   -20.22  1.00000
  24786     11.05   -20.17  1.00000
  24787     11.05   -20.12  1.00000
  24788     11.05   -20.07  1.00000
  24789     11.05   -20.02  1.00000
  24790     11.05   -19.97  1.00000
  24791     11.05   -19.92  1.00000
  24792     11.05   -19.87  1.00000
  24793     11.05   -19.82  1.00000
  24794     11.05   -19.77  1.00000
  24795     11.05   -19.72  1.00000
  24796     11.05   -19.67  1.00000
  24797     11.05   -19.62  1.00000
  24798     11.05   -19.57  1.00000
  24799     11.05   -19.52  1.00000
  24800     11.05   -19.47  1.00000
  24801     11.05   -19.42  1.00000
  24802     11.05   -19.37  1.00000
  24803     11.05   -19.32  1.00000
  24804     11.05   -19.27  1.00000
  24805     11.05   -19.22  1.00000
  24806     11.05   -19.17  1.00000
  24807     11.05   -19.12  1.00000
  24808     11.05   -19.07  1.00000
  24809     11.05   -19.02  1.00000
  24810     11.05   -18.97  1.00000
  24811     11.05   -18.92  1.00000
  24812     11.05   -18.87  1.00000
  24813     11.05   -18.82  1.00000
  24814     11.05   -18.77  1.00000
  24815     11.05   -18.72  1.00000
  24816     11.05   -18.67  1.00000
  24817     11.05   -18.62  1.00000
  24818     11.05   -18.57  1.00000
  24819     11.05   -18.52  1.00000
  24820     11.05   -18.47  1.00000
  24821     11.05   -18.42  1.00000
  24822     11.05   -18.37  1.00000
  24823     11.05   -18.32  1.00000
  24824     11.05   -18.27  1.00000
  24825     11.05   -18.22  1.00000
  24826     11.05   -18.17  1.00000
  24827     11.05   -18.12  1.00000
  24828     11.05   -18.07  1.00000
  24829     11.05   -18.02  1.00000
  24830     11.05   -17.97  1.00000
  24831     11.05   -17.92  1.00000
  24832     11.05   -17.87  1.00000
  24833     11.05   -17.82  1.00000
  24834     11.05   -17.77  1.00000
  24835     11.05   -17.72  1.00000
  24836     11.05   -17.67  1.00000
  24837     11.05   -17.62  1.00000
  24838     11.05   -17.57  1.00000
  24839     11.05   -17.52  1.00000
  24840     11.05   -17.47  1.00000
  24841     11.05   -17.42  1.00000
  24842     11.05   -17.37  1.00000
  24843     11.05   -17.32  1.00000
  24844     11.05   -17.27  1.00000
  24845     11.05   -17.22  1.00000
  24846     11.05   -17.17  1.00000
  24847     11.05   -17.12  1.00000
  24848     11.05   -17.07  1.00000
  24849     11.05   -17.02  1.00000
  24850     11.05   -16.97  1.00000
  24851     11.05   -16.92  1.00000
  24852     11.05   -16.87  1.00000
  24853     11.05   -16.82  1.00000
  24854     11.05   -16.77  1.00000
  24855     11.05   -16.72  1.00000
  24856     11.05   -16.67  1.00000
  24857     11.05   -16.62  1.00000
  24858     11.05   -16.57  1.00000
  24859     11.05   -16.52  1.00000
  24860     11.05   -16.47  1.00000
  24861     11.05   -16.42  1.00000
  24862     11.05   -16.37  1.00000
  24863     11.05   -16.32  1.00000
  24864     11.05   -16.27  1.00000
  24865     11.05   -16.22  1.00000
  24866     11.05   -16.17  1.00000
  24867     11.05   -16.12  1.00000
  24868     11.05   -16.07  1.00000
  24869     11.05   -16.02  1.00000
  24870     11.05   -15.97  1.00000
  24871     11.05   -15.92  1.00000
  24872     11.05   -15.87  1.00000
  24873     11.05   -15.82  1.00000
  24874     11.05   -15.77  1.00000
  24875     11.05   -15.72  1.00000
  24876     11.05   -15.67  1.00000
  24877     11.05   -15.62  1.00000
  24878     11.05   -15.57  1.00000
  24879     11.05   -15.52  1.00000
  24880     11.05   -15.47  1.00000
  24881     11.05   -15.42  1.00000
  24882     11.05   -15.37  1.00000
  24883     11.10   -22.47  1.00000
  24884     11.10   -22.42  1.00000
  24885     11.10   -22.37  1.00000
  24886     11.10   -22.32  1.00000
  24887     11.10   -22.27  1.00000
  24888     11.10   -22.22  1.00000
  24889     11.10   -22.17  1.00000
  24890     11.10   -22.12  1.00000
  24891     11.10   -22.07  1.00000
  24892     11.10   -22.02  1.00000
  24893     11.10   -21.97  1.00000
  24894     11.10   -21.92  1.00000
  24895     11.10   -21.87  1.00000
  24896     11.10   -21.82  1.00000
  24897     11.10   -21.77  1.00000
  24898     11.10   -21.72  1.00000
  24899     11.10   -21.67  1.00000
  24900     11.10   -21.62  1.00000
  24901     11.10   -21.57  1.00000
  24902     11.10   -21.52  1.00000
  24903     11.10   -21.47  1.00000
  24904     11.10   -21.42  1.00000
  24905     11.10   -21.37  1.00000
  24906     11.10   -21.32  1.00000
  24907     11.10   -21.27  1.00000
  24908     11.10   -21.22  1.00000
  24909     11.10   -21.17  1.00000
  24910     11.10   -21.12  1.00000
  24911     11.10   -21.07  1.00000
  24912     11.10   -21.02  1.00000
  24913     11.10   -20.97  1.00000
  24914     11.10   -20.92  1.00000
  24915     11.10   -20.87  1.00000
  24916     11.10   -20.82  1.00000
  24917     11.10   -20.77  1.00000
  24918     11.10   -20.72  1.00000
  24919     11.10   -20.67  1.00000
  24920     11.10   -20.62  1.00000
  24921     11.10   -20.57  1.00000
  24922     11.10   -20.52  1.00000
  24923     11.10   -20.47  1.00000
  24924     11.10   -20.42  1.00000
  24925     11.10   -20.37  1.00000
  24926     11.10   -20.32  1.00000
  24927     11.10   -20.27  1.00000
  24928     11.10   -20.22  1.00000
  24929     11.10   -20.17  1.00000
  24930     11.10   -20.12  1.00000
  24931     11.10   -20.07  1.00000
  24932     11.10   -20.02  1.00000
  24933     11.10   -19.97  1.00000
  24934     11.10   -19.92  1.00000
  24935     11.10   -19.87  1.00000
  24936     11.10   -19.82  1.00000
  24937     11.10   -19.77  1.00000
  24938     11.10   -19.72  1.00000
  24939     11.10   -19.67  1.00000
  24940     11.10   -19.62  1.00000
  24941     11.10   -19.57  1.00000
  24942     11.10   -19.52  1.00000
  24943     11.10   -19.47  1.00000
  24944     11.10   -19.42  1.00000
  24945     11.10   -19.37  1.00000
  24946     11.10   -19.32  1.00000
  24947     11.10   -19.27  1.00000
  24948     11.10   -19.22  1.00000
  24949     11.10   -19.17  1.00000
  24950     11.10   -19.12  1.00000
  24951     11.10   -19.07  1.00000
  24952     11.10   -19.02  1.00000
  24953     11.10   -18.97  1.00000
  24954     11.10   -18.92  1.00000
  24955     11.10   -18.87  1.00000
  24956     11.10   -18.82  1.00000
  24957     11.10   -18.77  1.00000
  24958     11.10   -18.72  1.00000
  24959     11.10   -18.67  1.00000
  24960     11.10   -18.62  1.00000
  24961     11.10   -18.57  1.00000
  24962     11.10   -18.52  1.00000
  24963     11.10   -18.47  1.00000
  24964     11.10   -18.42  1.00000
  24965     11.10   -18.37  1.00000
  24966     11.10   -18.32  1.00000
  24967     11.10   -18.27  1.00000
  24968     11.10   -18.22  1.00000
  24969     11.10   -18.17  1.00000
  24970     11.10   -18.12  1.00000
  24971     11.10   -18.07  1.00000
  24972     11.10   -18.02  1.00000
  24973     11.10   -17.97  1.00000
  24974     11.10   -17.92  1.00000
  24975     11.10   -17.87  1.00000
  24976     11.10   -17.82  1.00000
  24977     11.10   -17.77  1.00000
  24978     11.10   -17.72  1.00000
  24979     11.10   -17.67  1.00000
  24980     11.10   -17.62  1.00000
  24981     11.10   -17.57  1.00000
  24982     11.10   -17.52  1.00000
  24983     11.10   -17.47  1.00000
  24984     11.10   -17.42  1.00000
  24985     11.10   -17.37  1.00000
  24986     11.10   -17.32  1.00000
  24987     11.10   -17.27  1.00000
  24988     11.10   -17.22  1.00000
  24989     11.10   -17.17  1.00000
  24990     11.10   -17.12  1.00000
  24991     11.10   -17.07  1.00000
  24992     11.10   -17.02  1.00000
  24993     11.10   -16.97  1.00000
  24994     11.10   -16.92  1.00000
  24995     11.10   -16.87  1.00000
  24996     11.10   -16.82  1.00000
  24997     11.10   -16.77  1.00000
  24998     11.10   -16.72  1.00000
  24999     11.10   -16.67  1.00000
  25000     11.10   -16.62  1.00000
  25001     11.10   -16.57  1.00000
  25002     11.10   -16.52  1.00000
  25003     11.10   -16.47  1.00000
  25004     11.10   -16.42  1.00000
  25005     11.10   -16.37  1.00000
  25006     11.10   -16.32  1.00000
  25007     11.10   -16.27  1.00000
  25008     11.10   -16.22  1.00000
  25009     11.10   -16.17  1.00000
  25010     11.10   -16.12  1.00000
  25011     11.10   -16.07  1.00000
  25012     11.10   -16.02  1.00000
  25013     11.10   -15.97  1.00000
  25014     11.10   -15.92  1.00000
  25015     11.10   -15.87  1.00000
  25016     11.10   -15.82  1.00000
  25017     11.10   -15.77  1.00000
  25018     11.10   -15.72  1.00000
  25019     11.10   -15.67  1.00000
  25020     11.10   -15.62  1.00000
  25021     11.10   -15.57  1.00000
  25022     11.10   -15.52  1.00000
  25023     11.10   -15.47  1.00000
  25024     11.10   -15.42  1.00000
  25025     11.10   -15.37  1.00000
  25026     11.15   -22.47  1.00000
  25027     11.15   -22.42  1.00000
  25028     11.15   -22.37  1.00000
  25029     11.15   -22.32  1.00000
  25030     11.15   -22.27  1.00000
  25031     11.15   -22.22  1.00000
  25032     11.15   -22.17  1.00000
  25033     11.15   -22.12  1.00000
  25034     11.15   -22.07  1.00000
  25035     11.15   -22.02  1.00000
  25036     11.15   -21.97  1.00000
  25037     11.15   -21.92  1.00000
  25038     11.15   -21.87  1.00000
  25039     11.15   -21.82  1.00000
  25040     11.15   -21.77  1.00000
  25041     11.15   -21.72  1.00000
  25042     11.15   -21.67  1.00000
  25043     11.15   -21.62  1.00000
  25044     11.15   -21.57  1.00000
  25045     11.15   -21.52  1.00000
  25046     11.15   -21.47  1.00000
  25047     11.15   -21.42  1.00000
  25048     11.15   -21.37  1.00000
  25049     11.15   -21.32  1.00000
  25050     11.15   -21.27  1.00000
  25051     11.15   -21.22  1.00000
  25052     11.15   -21.17  1.00000
  25053     11.15   -21.12  1.00000
  25054     11.15   -21.07  1.00000
  25055     11.15   -21.02  1.00000
  25056     11.15   -20.97  1.00000
  25057     11.15   -20.92  1.00000
  25058     11.15   -20.87  1.00000
  25059     11.15   -20.82  1.00000
  25060     11.15   -20.77  1.00000
  25061     11.15   -20.72  1.00000
  25062     11.15   -20.67  1.00000
  25063     11.15   -20.62  1.00000
  25064     11.15   -20.57  1.00000
  25065     11.15   -20.52  1.00000
  25066     11.15   -20.47  1.00000
  25067     11.15   -20.42  1.00000
  25068     11.15   -20.37  1.00000
  25069     11.15   -20.32  1.00000
  25070     11.15   -20.27  1.00000
  25071     11.15   -20.22  1.00000
  25072     11.15   -20.17  1.00000
  25073     11.15   -20.12  1.00000
  25074     11.15   -20.07  1.00000
  25075     11.15   -20.02  1.00000
  25076     11.15   -19.97  1.00000
  25077     11.15   -19.92  1.00000
  25078     11.15   -19.87  1.00000
  25079     11.15   -19.82  1.00000
  25080     11.15   -19.77  1.00000
  25081     11.15   -19.72  1.00000
  25082     11.15   -19.67  1.00000
  25083     11.15   -19.62  1.00000
  25084     11.15   -19.57  1.00000
  25085     11.15   -19.52  1.00000
  25086     11.15   -19.47  1.00000
  25087     11.15   -19.42  1.00000
  25088     11.15   -19.37  1.00000
  25089     11.15   -19.32  1.00000
  25090     11.15   -19.27  1.00000
  25091     11.15   -19.22  1.00000
  25092     11.15   -19.17  1.00000
  25093     11.15   -19.12  1.00000
  25094     11.15   -19.07  1.00000
  25095     11.15   -19.02  1.00000
  25096     11.15   -18.97  1.00000
  25097     11.15   -18.92  1.00000
  25098     11.15   -18.87  1.00000
  25099     11.15   -18.82  1.00000
  25100     11.15   -18.77  1.00000
  25101     11.15   -18.72  1.00000
  25102     11.15   -18.67  1.00000
  25103     11.15   -18.62  1.00000
  25104     11.15   -18.57  1.00000
  25105     11.15   -18.52  1.00000
  25106     11.15   -18.47  1.00000
  25107     11.15   -18.42  1.00000
  25108     11.15   -18.37  1.00000
  25109     11.15   -18.32  1.00000
  25110     11.15   -18.27  1.00000
  25111     11.15   -18.22  1.00000
  25112     11.15   -18.17  1.00000
  25113     11.15   -18.12  1.00000
  25114     11.15   -18.07  1.00000
  25115     11.15   -18.02  1.00000
  25116     11.15   -17.97  1.00000
  25117     11.15   -17.92  1.00000
  25118     11.15   -17.87  1.00000
  25119     11.15   -17.82  1.00000
  25120     11.15   -17.77  1.00000
  25121     11.15   -17.72  1.00000
  25122     11.15   -17.67  1.00000
  25123     11.15   -17.62  1.00000
  25124     11.15   -17.57  1.00000
  25125     11.15   -17.52  1.00000
  25126     11.15   -17.47  1.00000
  25127     11.15   -17.42  1.00000
  25128     11.15   -17.37  1.00000
  25129     11.15   -17.32  1.00000
  25130     11.15   -17.27  1.00000
  25131     11.15   -17.22  1.00000
  25132     11.15   -17.17  1.00000
  25133     11.15   -17.12  1.00000
  25134     11.15   -17.07  1.00000
  25135     11.15   -17.02  1.00000
  25136     11.15   -16.97  1.00000
  25137     11.15   -16.92  1.00000
  25138     11.15   -16.87  1.00000
  25139     11.15   -16.82  1.00000
  25140     11.15   -16.77  1.00000
  25141     11.15   -16.72  1.00000
  25142     11.15   -16.67  1.00000
  25143     11.15   -16.62  1.00000
  25144     11.15   -16.57  1.00000
  25145     11.15   -16.52  1.00000
  25146     11.15   -16.47  1.00000
  25147     11.15   -16.42  1.00000
  25148     11.15   -16.37  1.00000
  25149     11.15   -16.32  1.00000
  25150     11.15   -16.27  1.00000
  25151     11.15   -16.22  1.00000
  25152     11.15   -16.17  1.00000
  25153     11.15   -16.12  1.00000
  25154     11.15   -16.07  1.00000
  25155     11.15   -16.02  1.00000
  25156     11.15   -15.97  1.00000
  25157     11.15   -15.92  1.00000
  25158     11.15   -15.87  1.00000
  25159     11.15   -15.82  1.00000
  25160     11.15   -15.77  1.00000
  25161     11.15   -15.72  1.00000
  25162     11.15   -15.67  1.00000
  25163     11.15   -15.62  1.00000
  25164     11.15   -15.57  1.00000
  25165     11.15   -15.52  1.00000
  25166     11.15   -15.47  1.00000
  25167     11.15   -15.42  1.00000
  25168     11.15   -15.37  1.00000
  25169     11.20   -22.47  1.00000
  25170     11.20   -22.42  1.00000
  25171     11.20   -22.37  1.00000
  25172     11.20   -22.32  1.00000
  25173     11.20   -22.27  1.00000
  25174     11.20   -22.22  1.00000
  25175     11.20   -22.17  1.00000
  25176     11.20   -22.12  1.00000
  25177     11.20   -22.07  1.00000
  25178     11.20   -22.02  1.00000
  25179     11.20   -21.97  1.00000
  25180     11.20   -21.92  1.00000
  25181     11.20   -21.87  1.00000
  25182     11.20   -21.82  1.00000
  25183     11.20   -21.77  1.00000
  25184     11.20   -21.72  1.00000
  25185     11.20   -21.67  1.00000
  25186     11.20   -21.62  1.00000
  25187     11.20   -21.57  1.00000
  25188     11.20   -21.52  1.00000
  25189     11.20   -21.47  1.00000
  25190     11.20   -21.42  1.00000
  25191     11.20   -21.37  1.00000
  25192     11.20   -21.32  1.00000
  25193     11.20   -21.27  1.00000
  25194     11.20   -21.22  1.00000
  25195     11.20   -21.17  1.00000
  25196     11.20   -21.12  1.00000
  25197     11.20   -21.07  1.00000
  25198     11.20   -21.02  1.00000
  25199     11.20   -20.97  1.00000
  25200     11.20   -20.92  1.00000
  25201     11.20   -20.87  1.00000
  25202     11.20   -20.82  1.00000
  25203     11.20   -20.77  1.00000
  25204     11.20   -20.72  1.00000
  25205     11.20   -20.67  1.00000
  25206     11.20   -20.62  1.00000
  25207     11.20   -20.57  1.00000
  25208     11.20   -20.52  1.00000
  25209     11.20   -20.47  1.00000
  25210     11.20   -20.42  1.00000
  25211     11.20   -20.37  1.00000
  25212     11.20   -20.32  1.00000
  25213     11.20   -20.27  1.00000
  25214     11.20   -20.22  1.00000
  25215     11.20   -20.17  1.00000
  25216     11.20   -20.12  1.00000
  25217     11.20   -20.07  1.00000
  25218     11.20   -20.02  1.00000
  25219     11.20   -19.97  1.00000
  25220     11.20   -19.92  1.00000
  25221     11.20   -19.87  1.00000
  25222     11.20   -19.82  1.00000
  25223     11.20   -19.77  1.00000
  25224     11.20   -19.72  1.00000
  25225     11.20   -19.67  1.00000
  25226     11.20   -19.62  1.00000
  25227     11.20   -19.57  1.00000
  25228     11.20   -19.52  1.00000
  25229     11.20   -19.47  1.00000
  25230     11.20   -19.42  1.00000
  25231     11.20   -19.37  1.00000
  25232     11.20   -19.32  1.00000
  25233     11.20   -19.27  1.00000
  25234     11.20   -19.22  1.00000
  25235     11.20   -19.17  1.00000
  25236     11.20   -19.12  1.00000
  25237     11.20   -19.07  1.00000
  25238     11.20   -19.02  1.00000
  25239     11.20   -18.97  1.00000
  25240     11.20   -18.92  1.00000
  25241     11.20   -18.87  1.00000
  25242     11.20   -18.82  1.00000
  25243     11.20   -18.77  1.00000
  25244     11.20   -18.72  1.00000
  25245     11.20   -18.67  1.00000
  25246     11.20   -18.62  1.00000
  25247     11.20   -18.57  1.00000
  25248     11.20   -18.52  1.00000
  25249     11.20   -18.47  1.00000
